label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
LOVE,0.0,0.0,0.0,0.04946083,0.009350061,-0.0046200277,0.100534916,0.00036132336,-0.0053213174,0.1396536,0.0055661798,-0.007398749,0.17245772,0.012895763,-0.006926635,0.09319806,-0.107667774,0.0124801025,0.14586973,-0.12965208,0.0030750001,0.17920747,-0.10647625,-0.006353538,0.19767246,-0.077368855,-0.010654637,0.08797711,-0.12295273,0.009846019,0.14365429,-0.15941718,0.000105977815,0.17945781,-0.13485056,-0.010440699,0.19757459,-0.101308644,-0.01570172,0.086922854,-0.1260181,0.0048203436,0.13986325,-0.16838938,-0.0021621303,0.17341843,-0.14686209,-0.009159166,0.19005296,-0.116209745,-0.012014892,0.08937445,-0.11860806,-0.0013550894,0.12979493,-0.15454903,-0.0048860074,0.15864548,-0.1529485,-0.0072752386,0.17746386,-0.14111945,-0.0077145617
LOVE,0.0,0.0,0.0,0.04946083,0.009350061,-0.0046200277,0.100534916,0.00036132336,-0.0053213174,0.1396536,0.0055661798,-0.007398749,0.17245772,0.012895763,-0.006926635,0.09319806,-0.107667774,0.0124801025,0.14586973,-0.12965208,0.0030750001,0.17920747,-0.10647625,-0.006353538,0.19767246,-0.077368855,-0.010654637,0.08797711,-0.12295273,0.009846019,0.14365429,-0.15941718,0.000105977815,0.17945781,-0.13485056,-0.010440699,0.19757459,-0.101308644,-0.01570172,0.086922854,-0.1260181,0.0048203436,0.13986325,-0.16838938,-0.0021621303,0.17341843,-0.14686209,-0.009159166,0.19005296,-0.116209745,-0.012014892,0.08937445,-0.11860806,-0.0013550894,0.12979493,-0.15454903,-0.0048860074,0.15864548,-0.1529485,-0.0072752386,0.17746386,-0.14111945,-0.0077145617
LOVE,0.0,0.0,0.0,0.03956458,0.014467835,-0.009105427,0.08522791,0.009750485,-0.013536467,0.12072265,0.017224133,-0.01890149,0.15061954,0.025356233,-0.022225447,0.087298244,-0.09403139,0.0019387067,0.13588437,-0.12436929,-0.010574261,0.16604993,-0.106636286,-0.021068389,0.18140683,-0.07989818,-0.025751973,0.08140385,-0.110224366,0.0005160786,0.13253143,-0.15287206,-0.011794279,0.16405359,-0.13296679,-0.02151103,0.17647305,-0.102030456,-0.025458455,0.07754302,-0.11560416,-0.003259458,0.12659362,-0.1576846,-0.013141818,0.15794513,-0.13953918,-0.01903636,0.17167398,-0.11246619,-0.020108247,0.07595515,-0.11033267,-0.008422463,0.11638245,-0.1397078,-0.015172558,0.14304724,-0.1385605,-0.017636612,0.15901592,-0.12948382,-0.017047925
LOVE,0.0,0.0,0.0,0.03956458,0.014467835,-0.009105427,0.08522791,0.009750485,-0.013536467,0.12072265,0.017224133,-0.01890149,0.15061954,0.025356233,-0.022225447,0.087298244,-0.09403139,0.0019387067,0.13588437,-0.12436929,-0.010574261,0.16604993,-0.106636286,-0.021068389,0.18140683,-0.07989818,-0.025751973,0.08140385,-0.110224366,0.0005160786,0.13253143,-0.15287206,-0.011794279,0.16405359,-0.13296679,-0.02151103,0.17647305,-0.102030456,-0.025458455,0.07754302,-0.11560416,-0.003259458,0.12659362,-0.1576846,-0.013141818,0.15794513,-0.13953918,-0.01903636,0.17167398,-0.11246619,-0.020108247,0.07595515,-0.11033267,-0.008422463,0.11638245,-0.1397078,-0.015172558,0.14304724,-0.1385605,-0.017636612,0.15901592,-0.12948382,-0.017047925
LOVE,0.0,0.0,0.0,-0.058809817,0.0008726716,-0.00077436434,-0.11179775,-0.007393241,-0.008747259,-0.15365618,0.005359471,-0.023181044,-0.1831339,0.019784153,-0.03756864,-0.110942364,-0.11088532,0.016836017,-0.15065783,-0.14972356,-0.0019599085,-0.16928631,-0.12496209,-0.019763926,-0.17420703,-0.093514204,-0.029914383,-0.10203284,-0.12313163,0.004405746,-0.14879298,-0.1627743,-0.0135830855,-0.1678155,-0.12838554,-0.028570455,-0.16831446,-0.09066951,-0.03609024,-0.090786576,-0.1277389,-0.011882665,-0.13873255,-0.16289422,-0.027061926,-0.16206771,-0.12763417,-0.03561953,-0.16522014,-0.089378476,-0.038172327,-0.07810807,-0.12491226,-0.029272048,-0.12129104,-0.14937186,-0.03612358,-0.14628768,-0.12987521,-0.037558492,-0.15713811,-0.10377222,-0.037339628
LOVE,0.0,0.0,0.0,-0.058809817,0.0008726716,-0.00077436434,-0.11179775,-0.007393241,-0.008747259,-0.15365618,0.005359471,-0.023181044,-0.1831339,0.019784153,-0.03756864,-0.110942364,-0.11088532,0.016836017,-0.15065783,-0.14972356,-0.0019599085,-0.16928631,-0.12496209,-0.019763926,-0.17420703,-0.093514204,-0.029914383,-0.10203284,-0.12313163,0.004405746,-0.14879298,-0.1627743,-0.0135830855,-0.1678155,-0.12838554,-0.028570455,-0.16831446,-0.09066951,-0.03609024,-0.090786576,-0.1277389,-0.011882665,-0.13873255,-0.16289422,-0.027061926,-0.16206771,-0.12763417,-0.03561953,-0.16522014,-0.089378476,-0.038172327,-0.07810807,-0.12491226,-0.029272048,-0.12129104,-0.14937186,-0.03612358,-0.14628768,-0.12987521,-0.037558492,-0.15713811,-0.10377222,-0.037339628
LOVE,0.0,0.0,0.0,-0.054671943,0.0024564862,-0.0043439195,-0.106987774,-0.005444467,-0.01337723,-0.14849567,0.0043880343,-0.026840819,-0.17668796,0.021284044,-0.039449852,-0.109854996,-0.10003489,0.008768943,-0.14255238,-0.14313611,-0.011731806,-0.15880513,-0.12098223,-0.028914433,-0.16211116,-0.089990675,-0.037849117,-0.100087404,-0.114438355,-1.0401773e-05,-0.13796282,-0.15837973,-0.019683,-0.15654421,-0.1281505,-0.03337033,-0.15874797,-0.092959404,-0.039697718,-0.08630955,-0.122276515,-0.012559559,-0.1224224,-0.15991428,-0.028397752,-0.14545459,-0.12997165,-0.036477316,-0.15207541,-0.09498876,-0.03864403,-0.06977296,-0.1230253,-0.026281135,-0.092348635,-0.16051143,-0.03234495,-0.10879272,-0.16230908,-0.03476848,-0.11791766,-0.15523332,-0.035729006
LOVE,0.0,0.0,0.0,-0.057064652,0.004452646,0.0020599335,-0.107813835,-0.0011819601,-0.004492868,-0.14843756,0.012588024,-0.018070241,-0.17840242,0.031143129,-0.031653482,-0.11066359,-0.094263494,0.02042483,-0.14255673,-0.13326928,0.0023706849,-0.15951824,-0.111650825,-0.014915158,-0.16519791,-0.08357835,-0.024931593,-0.102185786,-0.1053651,0.006873847,-0.13926119,-0.14665714,-0.010875417,-0.1581006,-0.11734551,-0.025995621,-0.1624707,-0.08437055,-0.033990424,-0.090280294,-0.11217445,-0.010465517,-0.12722737,-0.15029705,-0.025581244,-0.15150917,-0.11777711,-0.03511298,-0.15922356,-0.081331134,-0.03867749,-0.07643378,-0.113836884,-0.028617295,-0.11122936,-0.14186463,-0.03495439,-0.13688928,-0.12378645,-0.037155855,-0.15129077,-0.09817189,-0.038103186
LOVE,0.0,0.0,0.0,-0.057064652,0.004452646,0.0020599335,-0.107813835,-0.0011819601,-0.004492868,-0.14843756,0.012588024,-0.018070241,-0.17840242,0.031143129,-0.031653482,-0.11066359,-0.094263494,0.02042483,-0.14255673,-0.13326928,0.0023706849,-0.15951824,-0.111650825,-0.014915158,-0.16519791,-0.08357835,-0.024931593,-0.102185786,-0.1053651,0.006873847,-0.13926119,-0.14665714,-0.010875417,-0.1581006,-0.11734551,-0.025995621,-0.1624707,-0.08437055,-0.033990424,-0.090280294,-0.11217445,-0.010465517,-0.12722737,-0.15029705,-0.025581244,-0.15150917,-0.11777711,-0.03511298,-0.15922356,-0.081331134,-0.03867749,-0.07643378,-0.113836884,-0.028617295,-0.11122936,-0.14186463,-0.03495439,-0.13688928,-0.12378645,-0.037155855,-0.15129077,-0.09817189,-0.038103186
LOVE,0.0,0.0,0.0,-0.058961093,-0.0019201636,-0.0005499842,-0.109003484,-0.0071026683,-0.009849094,-0.14804572,0.003310144,-0.025122637,-0.17686814,0.017998517,-0.040032007,-0.10950339,-0.09442723,0.01140615,-0.14100254,-0.14037436,-0.010570466,-0.15998995,-0.11989486,-0.029636499,-0.16805446,-0.09091604,-0.040199045,-0.10012168,-0.10532206,-0.0008350922,-0.13822603,-0.15097615,-0.021582806,-0.1591829,-0.12296361,-0.036717664,-0.16386575,-0.089615226,-0.044705376,-0.08767539,-0.11046487,-0.01683665,-0.12492466,-0.15232715,-0.033090193,-0.15167731,-0.123322904,-0.04208963,-0.16099012,-0.08760941,-0.04555261,-0.07265079,-0.1098662,-0.033790838,-0.10631168,-0.14031902,-0.040819503,-0.13153964,-0.12616396,-0.04310572,-0.14612931,-0.102386355,-0.044146426
LOVE,0.0,0.0,0.0,-0.058961093,-0.0019201636,-0.0005499842,-0.109003484,-0.0071026683,-0.009849094,-0.14804572,0.003310144,-0.025122637,-0.17686814,0.017998517,-0.040032007,-0.10950339,-0.09442723,0.01140615,-0.14100254,-0.14037436,-0.010570466,-0.15998995,-0.11989486,-0.029636499,-0.16805446,-0.09091604,-0.040199045,-0.10012168,-0.10532206,-0.0008350922,-0.13822603,-0.15097615,-0.021582806,-0.1591829,-0.12296361,-0.036717664,-0.16386575,-0.089615226,-0.044705376,-0.08767539,-0.11046487,-0.01683665,-0.12492466,-0.15232715,-0.033090193,-0.15167731,-0.123322904,-0.04208963,-0.16099012,-0.08760941,-0.04555261,-0.07265079,-0.1098662,-0.033790838,-0.10631168,-0.14031902,-0.040819503,-0.13153964,-0.12616396,-0.04310572,-0.14612931,-0.102386355,-0.044146426
LOVE,0.0,0.0,0.0,-0.054276884,-0.0032098293,-0.0017091148,-0.10189158,-0.010147274,-0.011053072,-0.14043534,0.00047928095,-0.025930438,-0.16899121,0.015934527,-0.040218808,-0.10481429,-0.09994972,0.011800052,-0.13454437,-0.14150971,-0.008317037,-0.15403473,-0.11920339,-0.026367936,-0.16173345,-0.09066582,-0.036605474,-0.09653294,-0.10951704,0.0009078778,-0.1316256,-0.15262023,-0.017740143,-0.1527198,-0.12412149,-0.0315771,-0.15743214,-0.09248716,-0.03872384,-0.084515154,-0.11382389,-0.013623402,-0.118854046,-0.15376931,-0.027344732,-0.14447021,-0.1257568,-0.034441385,-0.15350056,-0.0925706,-0.036854632,-0.06896335,-0.11223745,-0.029433845,-0.09939873,-0.14225638,-0.03437595,-0.123298526,-0.13092297,-0.03535195,-0.13758236,-0.11160642,-0.035512023
LOVE,0.0,0.0,0.0,-0.054276884,-0.0032098293,-0.0017091148,-0.10189158,-0.010147274,-0.011053072,-0.14043534,0.00047928095,-0.025930438,-0.16899121,0.015934527,-0.040218808,-0.10481429,-0.09994972,0.011800052,-0.13454437,-0.14150971,-0.008317037,-0.15403473,-0.11920339,-0.026367936,-0.16173345,-0.09066582,-0.036605474,-0.09653294,-0.10951704,0.0009078778,-0.1316256,-0.15262023,-0.017740143,-0.1527198,-0.12412149,-0.0315771,-0.15743214,-0.09248716,-0.03872384,-0.084515154,-0.11382389,-0.013623402,-0.118854046,-0.15376931,-0.027344732,-0.14447021,-0.1257568,-0.034441385,-0.15350056,-0.0925706,-0.036854632,-0.06896335,-0.11223745,-0.029433845,-0.09939873,-0.14225638,-0.03437595,-0.123298526,-0.13092297,-0.03535195,-0.13758236,-0.11160642,-0.035512023
LOVE,0.0,0.0,0.0,-0.051076233,-0.00027996302,-0.001387623,-0.09608585,-0.008939445,-0.008959376,-0.13371629,-8.314848e-05,-0.021828933,-0.16199517,0.013020933,-0.034133203,-0.101068676,-0.09841359,0.013340811,-0.13157606,-0.13398981,-0.004913105,-0.14985114,-0.11149323,-0.02074649,-0.15617383,-0.08358663,-0.029331641,-0.0940243,-0.107928455,0.0028343333,-0.13025331,-0.14519209,-0.0147211915,-0.14999908,-0.11614972,-0.027681684,-0.15414429,-0.08416861,-0.03369355,-0.08238351,-0.1118328,-0.011235809,-0.11877298,-0.14381915,-0.026112337,-0.14250368,-0.115180135,-0.033838175,-0.15020472,-0.08314729,-0.03572082,-0.06729382,-0.10921258,-0.026389476,-0.09404415,-0.13954479,-0.03307305,-0.114201844,-0.1362279,-0.035462208,-0.1265676,-0.12547112,-0.036092542
LOVE,0.0,0.0,0.0,-0.049860716,-0.0008970499,-0.005323037,-0.095008254,-0.00890404,-0.016069833,-0.13060892,-0.0022099614,-0.030483061,-0.15938461,0.0069105625,-0.044146795,-0.0974592,-0.0971182,-0.0009528998,-0.12778002,-0.14415371,-0.02183544,-0.14725256,-0.122998,-0.038235825,-0.15341431,-0.092605114,-0.046824988,-0.08609319,-0.10557395,-0.0089012785,-0.12163329,-0.14982128,-0.028264381,-0.14315063,-0.12358481,-0.04030484,-0.14811581,-0.09200424,-0.045837197,-0.07040262,-0.106772065,-0.019973023,-0.10508078,-0.14369386,-0.03313571,-0.1291449,-0.120862186,-0.039742593,-0.13879907,-0.09279215,-0.04232929,-0.05096817,-0.10075462,-0.032371785,-0.074854374,-0.12896675,-0.038712952,-0.09588373,-0.12630469,-0.041899294,-0.110171735,-0.116625726,-0.04351497
LOVE,0.0,0.0,0.0,-0.049860716,-0.0008970499,-0.005323037,-0.095008254,-0.00890404,-0.016069833,-0.13060892,-0.0022099614,-0.030483061,-0.15938461,0.0069105625,-0.044146795,-0.0974592,-0.0971182,-0.0009528998,-0.12778002,-0.14415371,-0.02183544,-0.14725256,-0.122998,-0.038235825,-0.15341431,-0.092605114,-0.046824988,-0.08609319,-0.10557395,-0.0089012785,-0.12163329,-0.14982128,-0.028264381,-0.14315063,-0.12358481,-0.04030484,-0.14811581,-0.09200424,-0.045837197,-0.07040262,-0.106772065,-0.019973023,-0.10508078,-0.14369386,-0.03313571,-0.1291449,-0.120862186,-0.039742593,-0.13879907,-0.09279215,-0.04232929,-0.05096817,-0.10075462,-0.032371785,-0.074854374,-0.12896675,-0.038712952,-0.09588373,-0.12630469,-0.041899294,-0.110171735,-0.116625726,-0.04351497
LOVE,0.0,0.0,0.0,-0.051466763,0.0022796392,0.0024473926,-0.09639281,-0.0021740198,-0.0038423971,-0.13211077,0.007158041,-0.016165378,-0.15909833,0.02116716,-0.02828602,-0.100012004,-0.08469176,0.01594537,-0.13012326,-0.12277526,-0.0017809188,-0.14699244,-0.10317874,-0.017939875,-0.15239382,-0.07629478,-0.02682065,-0.092390835,-0.09467572,0.0038230168,-0.12803495,-0.13227332,-0.012357497,-0.14637446,-0.10589594,-0.025079884,-0.1493004,-0.0755862,-0.03178548,-0.08157635,-0.10008645,-0.01159928,-0.11701572,-0.13459569,-0.024514575,-0.13960415,-0.1063624,-0.031629343,-0.14570552,-0.07390368,-0.034202125,-0.067899644,-0.10150468,-0.027757393,-0.100204766,-0.12746865,-0.033294164,-0.12327182,-0.11328739,-0.034698665,-0.13589293,-0.09155744,-0.03512525
LOVE,0.0,0.0,0.0,-0.051466763,0.0022796392,0.0024473926,-0.09639281,-0.0021740198,-0.0038423971,-0.13211077,0.007158041,-0.016165378,-0.15909833,0.02116716,-0.02828602,-0.100012004,-0.08469176,0.01594537,-0.13012326,-0.12277526,-0.0017809188,-0.14699244,-0.10317874,-0.017939875,-0.15239382,-0.07629478,-0.02682065,-0.092390835,-0.09467572,0.0038230168,-0.12803495,-0.13227332,-0.012357497,-0.14637446,-0.10589594,-0.025079884,-0.1493004,-0.0755862,-0.03178548,-0.08157635,-0.10008645,-0.01159928,-0.11701572,-0.13459569,-0.024514575,-0.13960415,-0.1063624,-0.031629343,-0.14570552,-0.07390368,-0.034202125,-0.067899644,-0.10150468,-0.027757393,-0.100204766,-0.12746865,-0.033294164,-0.12327182,-0.11328739,-0.034698665,-0.13589293,-0.09155744,-0.03512525
LOVE,0.0,0.0,0.0,-0.050865054,0.0012495518,0.0024116256,-0.09750122,-0.0069739223,-0.0029958433,-0.13422912,0.0017603636,-0.014763084,-0.1603564,0.018518925,-0.026635867,-0.09575051,-0.093847334,0.01762652,-0.12918818,-0.12795955,0.0007453665,-0.14688098,-0.105977535,-0.015082575,-0.1528793,-0.07828051,-0.023957497,-0.08963126,-0.10191971,0.0055652717,-0.12777501,-0.1369341,-0.010339287,-0.14673537,-0.11081731,-0.023481952,-0.15116382,-0.08002806,-0.030213006,-0.08037096,-0.10553968,-0.009795304,-0.11928749,-0.13664073,-0.02381478,-0.14164388,-0.108278036,-0.03184626,-0.14832085,-0.07589066,-0.034422606,-0.06922722,-0.10528427,-0.02574763,-0.10505861,-0.1267522,-0.031706646,-0.12759686,-0.11173004,-0.032890975,-0.13971084,-0.09003091,-0.032837745
LOVE,0.0,0.0,0.0,-0.049679697,0.0010761023,-0.005697019,-0.093075156,-0.0051574707,-0.015784057,-0.12817895,0.0056324005,-0.030264212,-0.15675777,0.014387071,-0.044690214,-0.09370464,-0.09062439,0.0031491648,-0.12627208,-0.12636977,-0.016449515,-0.14433181,-0.10352749,-0.03279497,-0.15152234,-0.07499856,-0.041587062,-0.0844416,-0.10101795,-0.004979729,-0.12257743,-0.13478434,-0.024125848,-0.1413331,-0.10635215,-0.03846448,-0.1454649,-0.07532126,-0.045410346,-0.07195234,-0.10565418,-0.016348992,-0.11077201,-0.13564032,-0.031540535,-0.13350892,-0.107500434,-0.041217305,-0.14100683,-0.0767656,-0.044674788,-0.056531608,-0.10385406,-0.028919993,-0.088338375,-0.12900513,-0.036992185,-0.11115658,-0.12040466,-0.041015502,-0.12435675,-0.10434544,-0.04252922
LOVE,0.0,0.0,0.0,-0.049679697,0.0010761023,-0.005697019,-0.093075156,-0.0051574707,-0.015784057,-0.12817895,0.0056324005,-0.030264212,-0.15675777,0.014387071,-0.044690214,-0.09370464,-0.09062439,0.0031491648,-0.12627208,-0.12636977,-0.016449515,-0.14433181,-0.10352749,-0.03279497,-0.15152234,-0.07499856,-0.041587062,-0.0844416,-0.10101795,-0.004979729,-0.12257743,-0.13478434,-0.024125848,-0.1413331,-0.10635215,-0.03846448,-0.1454649,-0.07532126,-0.045410346,-0.07195234,-0.10565418,-0.016348992,-0.11077201,-0.13564032,-0.031540535,-0.13350892,-0.107500434,-0.041217305,-0.14100683,-0.0767656,-0.044674788,-0.056531608,-0.10385406,-0.028919993,-0.088338375,-0.12900513,-0.036992185,-0.11115658,-0.12040466,-0.041015502,-0.12435675,-0.10434544,-0.04252922
LOVE,0.0,0.0,0.0,-0.046087027,0.002329886,-0.004616228,-0.087898016,-0.0031659007,-0.012719231,-0.12167966,0.0050842166,-0.025352601,-0.1480676,0.014147818,-0.037298158,-0.08961636,-0.08268398,0.008070406,-0.12058163,-0.11868274,-0.010475358,-0.13879615,-0.09771919,-0.026030608,-0.1453582,-0.0697934,-0.03430405,-0.082936585,-0.09243405,0.00016685118,-0.11944246,-0.12756008,-0.017260771,-0.13822258,-0.10009974,-0.029795345,-0.14155859,-0.06956518,-0.035611782,-0.07323104,-0.09858769,-0.011303015,-0.11058849,-0.13021612,-0.025201682,-0.13223016,-0.10088915,-0.032795396,-0.13722432,-0.06908846,-0.0348653,-0.06105584,-0.10024041,-0.024055826,-0.094858766,-0.122559905,-0.030799147,-0.1169647,-0.10638535,-0.03319543,-0.12704933,-0.08340955,-0.033612717
LOVE,0.0,0.0,0.0,-0.046087027,0.002329886,-0.004616228,-0.087898016,-0.0031659007,-0.012719231,-0.12167966,0.0050842166,-0.025352601,-0.1480676,0.014147818,-0.037298158,-0.08961636,-0.08268398,0.008070406,-0.12058163,-0.11868274,-0.010475358,-0.13879615,-0.09771919,-0.026030608,-0.1453582,-0.0697934,-0.03430405,-0.082936585,-0.09243405,0.00016685118,-0.11944246,-0.12756008,-0.017260771,-0.13822258,-0.10009974,-0.029795345,-0.14155859,-0.06956518,-0.035611782,-0.07323104,-0.09858769,-0.011303015,-0.11058849,-0.13021612,-0.025201682,-0.13223016,-0.10088915,-0.032795396,-0.13722432,-0.06908846,-0.0348653,-0.06105584,-0.10024041,-0.024055826,-0.094858766,-0.122559905,-0.030799147,-0.1169647,-0.10638535,-0.03319543,-0.12704933,-0.08340955,-0.033612717
LOVE,0.0,0.0,0.0,0.032525033,0.0061383843,0.0065019596,0.06432977,-0.0037424564,0.007790581,0.08883932,-0.0012844801,0.005290449,0.10920283,0.0006635189,0.004063662,0.06890467,-0.08023465,0.0148904435,0.10670453,-0.090287805,0.0076329913,0.12968767,-0.06884748,0.000811557,0.13996708,-0.044027507,-0.002340838,0.06734255,-0.08970243,0.007330309,0.110884726,-0.104898155,0.0014631097,0.13398647,-0.08197099,-0.0035473518,0.14505762,-0.05595255,-0.006150581,0.0684481,-0.08895284,-0.0015211338,0.112271965,-0.10774624,-0.006741278,0.13607037,-0.08260292,-0.0102983955,0.14558864,-0.053649724,-0.011546859,0.07219443,-0.0791471,-0.01044089,0.10833925,-0.08968413,-0.013407723,0.12860489,-0.073684275,-0.014152076,0.13896966,-0.053465962,-0.013821872
LOVE,0.0,0.0,0.0,0.032525033,0.0061383843,0.0065019596,0.06432977,-0.0037424564,0.007790581,0.08883932,-0.0012844801,0.005290449,0.10920283,0.0006635189,0.004063662,0.06890467,-0.08023465,0.0148904435,0.10670453,-0.090287805,0.0076329913,0.12968767,-0.06884748,0.000811557,0.13996708,-0.044027507,-0.002340838,0.06734255,-0.08970243,0.007330309,0.110884726,-0.104898155,0.0014631097,0.13398647,-0.08197099,-0.0035473518,0.14505762,-0.05595255,-0.006150581,0.0684481,-0.08895284,-0.0015211338,0.112271965,-0.10774624,-0.006741278,0.13607037,-0.08260292,-0.0102983955,0.14558864,-0.053649724,-0.011546859,0.07219443,-0.0791471,-0.01044089,0.10833925,-0.08968413,-0.013407723,0.12860489,-0.073684275,-0.014152076,0.13896966,-0.053465962,-0.013821872
LOVE,0.0,0.0,0.0,-0.04927522,-0.0011990666,-0.0048041437,-0.09353709,-0.008206785,-0.015618076,-0.12893575,0.003364563,-0.030767819,-0.1577183,0.013967693,-0.046349093,-0.091051936,-0.09441972,-0.00082631793,-0.13085663,-0.12581962,-0.020301944,-0.15297216,-0.100610316,-0.036568772,-0.16403234,-0.07027739,-0.045425262,-0.0832932,-0.10254216,-0.009419737,-0.13147163,-0.12967551,-0.027454868,-0.15461904,-0.099787295,-0.041420553,-0.1613614,-0.067952454,-0.048899043,-0.074575245,-0.105017185,-0.020635948,-0.123488605,-0.13171083,-0.034821246,-0.15015733,-0.102252424,-0.044541646,-0.15896976,-0.07060808,-0.048752733,-0.064495146,-0.102225006,-0.03278213,-0.10495621,-0.123671174,-0.04113667,-0.12888223,-0.10667783,-0.04443572,-0.13982385,-0.08138651,-0.045481272
LOVE,0.0,0.0,0.0,-0.04927522,-0.0011990666,-0.0048041437,-0.09353709,-0.008206785,-0.015618076,-0.12893575,0.003364563,-0.030767819,-0.1577183,0.013967693,-0.046349093,-0.091051936,-0.09441972,-0.00082631793,-0.13085663,-0.12581962,-0.020301944,-0.15297216,-0.100610316,-0.036568772,-0.16403234,-0.07027739,-0.045425262,-0.0832932,-0.10254216,-0.009419737,-0.13147163,-0.12967551,-0.027454868,-0.15461904,-0.099787295,-0.041420553,-0.1613614,-0.067952454,-0.048899043,-0.074575245,-0.105017185,-0.020635948,-0.123488605,-0.13171083,-0.034821246,-0.15015733,-0.102252424,-0.044541646,-0.15896976,-0.07060808,-0.048752733,-0.064495146,-0.102225006,-0.03278213,-0.10495621,-0.123671174,-0.04113667,-0.12888223,-0.10667783,-0.04443572,-0.13982385,-0.08138651,-0.045481272
LOVE,0.0,0.0,0.0,-0.051335216,-0.013869524,-0.00224452,-0.09592199,-0.024330616,-0.012921056,-0.1346888,-0.015587866,-0.02813669,-0.16314626,-0.010038376,-0.04392157,-0.08384955,-0.1229583,0.0040181177,-0.1284731,-0.1480484,-0.0117087485,-0.15131295,-0.124438286,-0.027854081,-0.16304618,-0.09550136,-0.03740981,-0.07788509,-0.12728709,-0.0046677184,-0.13044935,-0.1510796,-0.015289279,-0.15273827,-0.12693197,-0.027244225,-0.15941668,-0.095689476,-0.035715774,-0.073158324,-0.122798264,-0.015494411,-0.1242218,-0.14731288,-0.02327996,-0.15056139,-0.123728454,-0.029333588,-0.15963566,-0.092139006,-0.03310328,-0.069859326,-0.110022664,-0.027298475,-0.1128903,-0.13007432,-0.031501215,-0.13746119,-0.11745,-0.031293437,-0.15057218,-0.09458393,-0.030512197
LOVE,0.0,0.0,0.0,-0.05524683,-0.017611623,0.0052062687,-0.101517916,-0.027340889,-0.0047394903,-0.14194012,-0.015594006,-0.021271292,-0.17158616,-0.0061038136,-0.039970625,-0.08575177,-0.123081625,0.0110629685,-0.13749063,-0.13808519,-0.0052419417,-0.16165578,-0.112986684,-0.02351251,-0.1758394,-0.084691525,-0.034363598,-0.080085576,-0.1270386,-0.0031581477,-0.13907695,-0.14810765,-0.014308432,-0.16207099,-0.12566799,-0.02877327,-0.17144978,-0.09315747,-0.039333533,-0.076924086,-0.12171221,-0.019034559,-0.13266665,-0.1483025,-0.026604783,-0.15951848,-0.124958634,-0.033242512,-0.16990566,-0.093429446,-0.037907958,-0.07687956,-0.10872483,-0.03528025,-0.12299931,-0.13466018,-0.038106468,-0.14812195,-0.124709904,-0.03635071,-0.16343349,-0.10419637,-0.035220724
LOVE,0.0,0.0,0.0,-0.05524683,-0.017611623,0.0052062687,-0.101517916,-0.027340889,-0.0047394903,-0.14194012,-0.015594006,-0.021271292,-0.17158616,-0.0061038136,-0.039970625,-0.08575177,-0.123081625,0.0110629685,-0.13749063,-0.13808519,-0.0052419417,-0.16165578,-0.112986684,-0.02351251,-0.1758394,-0.084691525,-0.034363598,-0.080085576,-0.1270386,-0.0031581477,-0.13907695,-0.14810765,-0.014308432,-0.16207099,-0.12566799,-0.02877327,-0.17144978,-0.09315747,-0.039333533,-0.076924086,-0.12171221,-0.019034559,-0.13266665,-0.1483025,-0.026604783,-0.15951848,-0.124958634,-0.033242512,-0.16990566,-0.093429446,-0.037907958,-0.07687956,-0.10872483,-0.03528025,-0.12299931,-0.13466018,-0.038106468,-0.14812195,-0.124709904,-0.03635071,-0.16343349,-0.10419637,-0.035220724
LOVE,0.0,0.0,0.0,-0.05056572,-0.013182938,0.0039718067,-0.09355712,-0.02383715,-0.00362329,-0.12826824,-0.01654023,-0.016920503,-0.15445903,-0.0064815283,-0.031579085,-0.08319628,-0.109773874,0.011999208,-0.12861502,-0.12475783,-0.003173587,-0.15103164,-0.1024372,-0.020090375,-0.163322,-0.076064646,-0.030122185,-0.079475105,-0.11297506,-0.00028974304,-0.1307689,-0.13898468,-0.010652113,-0.1539383,-0.11762667,-0.02372631,-0.16438186,-0.087014556,-0.032934994,-0.07587916,-0.109036624,-0.014407607,-0.12500602,-0.13752568,-0.021069879,-0.15074235,-0.11544186,-0.02738887,-0.16146141,-0.08679956,-0.031759422,-0.07367748,-0.09789628,-0.029163044,-0.11303592,-0.12253785,-0.03158138,-0.13612086,-0.11404723,-0.031088997,-0.15044221,-0.097210586,-0.030967316
